node,environment,(unused),elapsedTime,epoch,iteration,accuracy,f1,precision,recall,gmeasure,mcc,score,before or after averaging,#peers included in current batch
5572, Figure 4.3 - bristle, 0, 248, 0, 0, 0.08, 0.10888370888370888, 0.12342589209596881, 0.07999999999999999, 0.061829675109611716, NaN, 2.945860749255994, before, -
5578, Figure 4.3 - bristle, 0, 441, 0, 0, 0.19, 0.21171665909205675, 0.254985754985755, 0.19, 0.14560417427451947, NaN, 2.9974192270074456, after, 1
5558, Figure 4.3 - bristle, 0, 476, 0, 0, 0.11, 0.08562962962962962, 0.05318181818181818, 0.11000000000000001, 0.05406925178491184, NaN, 2.4551608655772954, after, 1
5584, Figure 4.3 - bristle, 0, 548, 0, 0, 0.12, 0.16144781144781142, 0.1376984126984127, 0.12000000000000002, 0.0989893596028529, NaN, 3.4337027173667254, after, 1
5556, Figure 4.3 - bristle, 0, 482, 0, 0, 0.11, 0.07349228611500702, 0.05245597775718258, 0.11000000000000001, 0.048780616438668635, NaN, 2.4609316246417903, after, 1
5580, Figure 4.3 - bristle, 0, 582, 0, 0, 0.12, 0.13173076923076926, 0.09024621212121212, 0.12000000000000002, 0.06345106898142104, NaN, 3.2862462480372217, after, 1
5582, Figure 4.3 - bristle, 0, 562, 0, 0, 0.13, 0.14782964782964783, 0.09068627450980393, 0.13, 0.05873908382901581, NaN, 3.687427178987183, after, 1
5568, Figure 4.3 - bristle, 0, 524, 0, 0, 0.08, 0.08247422680412371, 0.04597701149425287, 0.08, 0.027122540144832414, NaN, 2.4488895508646698, after, 1
5560, Figure 4.3 - bristle, 0, 535, 0, 0, 0.16, 0.11920122887864822, 0.07897435897435898, 0.16, 0.08567876333497523, NaN, 2.844332974754746, after, 1
5574, Figure 4.3 - bristle, 0, 579, 0, 0, 0.14, 0.1904607309274638, 0.147125322997416, 0.13999999999999999, 0.0866407059892276, NaN, 2.8302975104938564, after, 1
5562, Figure 4.3 - bristle, 0, 565, 0, 0, 0.12, 0.0746031746031746, 0.06096579476861167, 0.12, 0.06377639812683607, NaN, 2.8330483537958706, after, 1
5564, Figure 4.3 - bristle, 0, 586, 0, 0, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.873767121855349, after, 1
5566, Figure 4.3 - bristle, 0, 566, 0, 0, 0.16, 0.19005439005439004, 0.13234126984126984, 0.15999999999999998, 0.08945367835728393, NaN, 2.6134128433582586, after, 1
5570, Figure 4.3 - bristle, 0, 612, 0, 0, 0.12, 0.12132034632034634, 0.08711462450592884, 0.12, 0.07917993354295041, NaN, 3.123265818929388, after, 1
5576, Figure 4.3 - bristle, 0, 596, 0, 0, 0.11, 0.08526337364213979, 0.05875576036866359, 0.11000000000000001, 0.06712792517442741, NaN, 3.546036737979256, after, 1
5554, Figure 4.3 - bristle, 0, 630, 0, 0, 0.09, 0.10010735373054214, 0.06767097082735533, 0.09, 0.039784360128882645, NaN, 3.1157020075851722, after, 1
5572, Figure 4.3 - bristle, 0, 793, 0, 0, 0.08, 0.10888370888370888, 0.12342589209596881, 0.07999999999999999, 0.061829675109611716, NaN, 2.945860749255994, after, 1
5584, Figure 4.3 - average, 0, 139, 0, 0, 0.12, 0.16144781144781142, 0.1376984126984127, 0.12000000000000002, 0.0989893596028529, NaN, 3.4337027173667254, before, -
5572, Figure 4.3 - average, 0, 139, 0, 0, 0.08, 0.10888370888370888, 0.12342589209596881, 0.07999999999999999, 0.061829675109611716, NaN, 2.945860749255994, before, -
5582, Figure 4.3 - average, 0, 145, 0, 0, 0.13, 0.14782964782964783, 0.09068627450980393, 0.13, 0.05873908382901581, NaN, 3.687427178987183, before, -
5576, Figure 4.3 - average, 0, 148, 0, 0, 0.11, 0.08526337364213979, 0.05875576036866359, 0.11000000000000001, 0.06712792517442741, NaN, 3.546036737979256, before, -
5566, Figure 4.3 - average, 0, 172, 0, 0, 0.16, 0.19005439005439004, 0.13234126984126984, 0.15999999999999998, 0.08945367835728393, NaN, 2.6134128433582586, before, -
5578, Figure 4.3 - average, 0, 154, 0, 0, 0.19, 0.21171665909205675, 0.254985754985755, 0.19, 0.14560417427451947, NaN, 2.9974192270074456, before, -
5560, Figure 4.3 - average, 0, 175, 0, 0, 0.16, 0.11920122887864822, 0.07897435897435898, 0.16, 0.08567876333497523, NaN, 2.844332974754746, before, -
5574, Figure 4.3 - average, 0, 190, 0, 0, 0.14, 0.1904607309274638, 0.147125322997416, 0.13999999999999999, 0.0866407059892276, NaN, 2.8302975104938564, before, -
5570, Figure 4.3 - average, 0, 163, 0, 0, 0.12, 0.12132034632034634, 0.08711462450592884, 0.12, 0.07917993354295041, NaN, 3.123265818929388, before, -
5556, Figure 4.3 - average, 0, 199, 0, 0, 0.11, 0.07349228611500702, 0.05245597775718258, 0.11000000000000001, 0.048780616438668635, NaN, 2.4609316246417903, before, -
5554, Figure 4.3 - average, 0, 161, 0, 0, 0.09, 0.10010735373054214, 0.06767097082735533, 0.09, 0.039784360128882645, NaN, 3.1157020075851722, before, -
5564, Figure 4.3 - average, 0, 178, 0, 0, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.873767121855349, before, -
5568, Figure 4.3 - average, 0, 156, 0, 0, 0.08, 0.08247422680412371, 0.04597701149425287, 0.08, 0.027122540144832414, NaN, 2.4488895508646698, before, -
5558, Figure 4.3 - average, 0, 173, 0, 0, 0.11, 0.08562962962962962, 0.05318181818181818, 0.11000000000000001, 0.05406925178491184, NaN, 2.4551608655772954, before, -
5580, Figure 4.3 - average, 0, 186, 0, 0, 0.12, 0.13173076923076926, 0.09024621212121212, 0.12000000000000002, 0.06345106898142104, NaN, 3.2862462480372217, before, -
5572, Figure 4.3 - average, 0, 502, 0, 0, 0.08, 0.10888370888370888, 0.12342589209596881, 0.07999999999999999, 0.061829675109611716, NaN, 2.945860749255994, after, 1
5576, Figure 4.3 - average, 0, 448, 0, 0, 0.11, 0.08526337364213979, 0.05875576036866359, 0.11000000000000001, 0.06712792517442741, NaN, 3.546036737979256, after, 1
5584, Figure 4.3 - average, 0, 415, 0, 0, 0.12, 0.16144781144781142, 0.1376984126984127, 0.12000000000000002, 0.0989893596028529, NaN, 3.4337027173667254, after, 1
5562, Figure 4.3 - average, 0, 225, 0, 0, 0.12, 0.0746031746031746, 0.06096579476861167, 0.12, 0.06377639812683607, NaN, 2.8330483537958706, before, -
5578, Figure 4.3 - average, 0, 492, 0, 0, 0.19, 0.21171665909205675, 0.254985754985755, 0.19, 0.14560417427451947, NaN, 2.9974192270074456, after, 1
5566, Figure 4.3 - average, 0, 462, 0, 0, 0.16, 0.19005439005439004, 0.13234126984126984, 0.15999999999999998, 0.08945367835728393, NaN, 2.6134128433582586, after, 1
5574, Figure 4.3 - average, 0, 504, 0, 0, 0.14, 0.1904607309274638, 0.147125322997416, 0.13999999999999999, 0.0866407059892276, NaN, 2.8302975104938564, after, 1
5582, Figure 4.3 - average, 0, 510, 0, 0, 0.13, 0.14782964782964783, 0.09068627450980393, 0.13, 0.05873908382901581, NaN, 3.687427178987183, after, 1
5570, Figure 4.3 - average, 0, 548, 0, 0, 0.12, 0.12132034632034634, 0.08711462450592884, 0.12, 0.07917993354295041, NaN, 3.123265818929388, after, 1
5560, Figure 4.3 - average, 0, 530, 0, 0, 0.16, 0.11920122887864822, 0.07897435897435898, 0.16, 0.08567876333497523, NaN, 2.844332974754746, after, 1
5554, Figure 4.3 - average, 0, 579, 0, 0, 0.09, 0.10010735373054214, 0.06767097082735533, 0.09, 0.039784360128882645, NaN, 3.1157020075851722, after, 1
5556, Figure 4.3 - average, 0, 542, 0, 0, 0.11, 0.07349228611500702, 0.05245597775718258, 0.11000000000000001, 0.048780616438668635, NaN, 2.4609316246417903, after, 1
5558, Figure 4.3 - average, 0, 605, 0, 0, 0.11, 0.08562962962962962, 0.05318181818181818, 0.11000000000000001, 0.05406925178491184, NaN, 2.4551608655772954, after, 1
5564, Figure 4.3 - average, 0, 682, 0, 0, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.873767121855349, after, 1
5568, Figure 4.3 - average, 0, 595, 0, 0, 0.08, 0.08247422680412371, 0.04597701149425287, 0.08, 0.027122540144832414, NaN, 2.4488895508646698, after, 1
5580, Figure 4.3 - average, 0, 668, 0, 0, 0.12, 0.13173076923076926, 0.09024621212121212, 0.12000000000000002, 0.06345106898142104, NaN, 3.2862462480372217, after, 1
5562, Figure 4.3 - average, 0, 678, 0, 0, 0.12, 0.0746031746031746, 0.06096579476861167, 0.12, 0.06377639812683607, NaN, 2.8330483537958706, after, 1
5578, Figure 4.3 - average, 0, 10385, 1, 10, 0.11, 0.13160173160173158, 0.1658895881006865, 0.11000000000000001, 0.07943217084982301, NaN, 2.324819327400048, before, -
5584, Figure 4.3 - average, 0, 10571, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3285522640641965, before, -
5578, Figure 4.3 - average, 0, 10635, 1, 10, 0.08, 0.09566386161757831, 0.16230305838739573, 0.07999999999999999, 0.05195756400308689, NaN, 2.324819327400048, after, 12
5582, Figure 4.3 - average, 0, 10630, 1, 10, 0.1, 0.15022091310751107, 0.19731800766283525, 0.1, 0.05874531674651621, NaN, 2.3174414488155906, before, -
5584, Figure 4.3 - average, 0, 10846, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3285522640641965, after, 8
5582, Figure 4.3 - average, 0, 11008, 1, 10, 0.12, 0.18205128205128207, 0.24542483660130718, 0.12, 0.07229846515224089, NaN, 2.3174414488155906, after, 7
5560, Figure 4.3 - average, 0, 11698, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.317255370690933, before, -
5556, Figure 4.3 - average, 0, 11931, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3193846663350572, before, -
5554, Figure 4.3 - average, 0, 11927, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.322554574400463, before, -
5580, Figure 4.3 - average, 0, 11933, 0, 10, 0.1, 0.14, 0.1, 0.1, 0.04, NaN, 2.3285344013064675, before, -
5566, Figure 4.3 - average, 0, 12068, 1, 10, 0.09, 0.08651996151996151, 0.2271505376344086, 0.09, 0.07554684141411314, NaN, 2.3281848486225214, before, -
5560, Figure 4.3 - average, 0, 12070, 1, 10, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.317255370690933, after, 13
5558, Figure 4.3 - average, 0, 12052, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3282878640901052, before, -
5556, Figure 4.3 - average, 0, 12211, 1, 10, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.3193846663350572, after, 13
5562, Figure 4.3 - average, 0, 12131, 1, 10, 0.14, 0.2123665807876334, 0.23366013071895422, 0.13999999999999999, 0.07994326348726562, NaN, 2.313817801324331, before, -
5566, Figure 4.3 - average, 0, 12413, 1, 10, 0.09, 0.08411214953271029, 0.04639175257731959, 0.09, 0.0288972584580571, NaN, 2.3281848486225214, after, 13
5580, Figure 4.3 - average, 0, 12305, 0, 10, 0.1, 0.06230529595015575, 0.034364261168384876, 0.1, 0.03210806495339678, NaN, 2.3285344013064675, after, 16
5554, Figure 4.3 - average, 0, 12252, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.322554574400463, after, 13
5572, Figure 4.3 - average, 0, 12464, 0, 10, 0.08, 0.05280528052805281, 0.029304029304029307, 0.08, 0.02651974176527184, NaN, 2.3231327010703433, before, -
5558, Figure 4.3 - average, 0, 12405, 1, 10, 0.11, 0.16576819407008087, 0.17708333333333334, 0.11000000000000001, 0.04808624951923703, NaN, 2.3282878640901052, after, 13
5562, Figure 4.3 - average, 0, 12455, 1, 10, 0.12, 0.14126194800940953, 0.3089915548931942, 0.12, 0.08198422346047307, NaN, 2.313817801324331, after, 12
5568, Figure 4.3 - average, 0, 12701, 0, 10, 0.09, 0.0681096681096681, 0.04239733629300777, 0.09, 0.04341165792001909, NaN, 2.320947421321219, before, -
5572, Figure 4.3 - average, 0, 12896, 0, 10, 0.08, 0.03883495145631068, 0.021505376344086023, 0.08, 0.026233033431358122, NaN, 2.3231327010703433, after, 9
5574, Figure 4.3 - average, 0, 13105, 1, 10, 0.1, 0.06535947712418301, 0.036231884057971016, 0.1, 0.03296902366978935, NaN, 2.321448782177902, before, -
5564, Figure 4.3 - average, 0, 13215, 0, 10, 0.1, 0.09862162686856919, 0.08058608058608058, 0.1, 0.041786995579274754, NaN, 2.3254396044409567, before, -
5568, Figure 4.3 - average, 0, 13206, 0, 10, 0.08, 0.07841299593876912, 0.05459770114942528, 0.07999999999999999, 0.03286093191848113, NaN, 2.320947421321219, after, 16
5576, Figure 4.3 - average, 0, 13392, 1, 10, 0.09, 0.12214570496556723, 0.07444243520192886, 0.09, 0.03536337827201634, NaN, 2.3303833561713185, before, -
5574, Figure 4.3 - average, 0, 13465, 1, 10, 0.08, 0.07525252525252525, 0.04658119658119658, 0.07999999999999999, 0.032135088403245624, NaN, 2.321448782177902, after, 13
5564, Figure 4.3 - average, 0, 13647, 0, 10, 0.1, 0.14620217018846374, 0.11981566820276497, 0.1, 0.041464448703621815, NaN, 2.3254396044409567, after, 16
5576, Figure 4.3 - average, 0, 13814, 1, 10, 0.1, 0.19791666666666669, 0.1478405315614618, 0.1, 0.04922442952332207, NaN, 2.3303833561713185, after, 11
5570, Figure 4.3 - average, 0, 14063, 0, 10, 0.1, 0.06289308176100629, 0.034722222222222224, 0.1, 0.03227486121839514, NaN, 2.304466958120224, before, -
5570, Figure 4.3 - average, 0, 14540, 0, 10, 0.1, 0.04761904761904762, 0.02631578947368421, 0.1, 0.03244428422615251, NaN, 2.304466958120224, after, 16
5582, Figure 4.3 - average, 0, 18651, 2, 20, 0.13, 0.2511224585527991, 0.21966556108347154, 0.12999999999999998, 0.08470864114520314, NaN, 2.3101649181444404, before, -
5582, Figure 4.3 - average, 0, 19010, 2, 20, 0.12, 0.15020055954427478, 0.3203463203463203, 0.12, 0.08445164793085362, NaN, 2.3101649181444404, after, 12
5562, Figure 4.3 - average, 0, 21191, 2, 20, 0.16, 0.1953216374269006, 0.18216783216783217, 0.16, 0.09432540738203257, NaN, 2.3157389222157465, before, -
5562, Figure 4.3 - average, 0, 21399, 2, 20, 0.16, 0.1953216374269006, 0.18216783216783217, 0.16, 0.09432540738203257, NaN, 2.3157389222157465, after, 1
5554, Figure 4.3 - average, 0, 21682, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.321803367261525, before, -
5578, Figure 4.3 - average, 0, 21823, 2, 20, 0.09, 0.1059233449477352, 0.07498533724340176, 0.09, 0.05014164308233684, NaN, 2.3185223064591245, before, -
5584, Figure 4.3 - average, 0, 21768, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3116462111164164, before, -
5554, Figure 4.3 - average, 0, 21959, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.321803367261525, after, 2
5584, Figure 4.3 - average, 0, 22229, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3116462111164164, after, 13
5578, Figure 4.3 - average, 0, 22216, 2, 20, 0.11, 0.09307359307359309, 0.2763157894736842, 0.11000000000000001, 0.06406706082783631, NaN, 2.3185223064591245, after, 12
5560, Figure 4.3 - average, 0, 22250, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3081161961543404, before, -
5560, Figure 4.3 - average, 0, 22509, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3081161961543404, after, 9
5558, Figure 4.3 - average, 0, 22461, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3165644551366977, before, -
5566, Figure 4.3 - average, 0, 22829, 2, 20, 0.06, 0.09277639922801213, 0.11349924585218703, 0.06000000000000001, 0.05185339507492222, NaN, 2.3230736181115814, before, -
5556, Figure 4.3 - average, 0, 22825, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.312264703360035, before, -
5558, Figure 4.3 - average, 0, 22847, 2, 20, 0.11, 0.11786085150571131, 0.20103092783505153, 0.11000000000000001, 0.05446874472839467, NaN, 2.3165644551366977, after, 12
5566, Figure 4.3 - average, 0, 23134, 2, 20, 0.1, 0.06230529595015575, 0.034364261168384876, 0.1, 0.03210806495339678, NaN, 2.3230736181115814, after, 13
5556, Figure 4.3 - average, 0, 23106, 2, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.312264703360035, after, 12
5580, Figure 4.3 - average, 0, 24108, 0, 20, 0.1, 0.0617283950617284, 0.034013605442176874, 0.1, 0.031943828249996996, NaN, 2.331894174540803, before, -
5572, Figure 4.3 - average, 0, 24503, 0, 20, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.327561659668296, before, -
5580, Figure 4.3 - average, 0, 24470, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.331894174540803, after, 16
5572, Figure 4.3 - average, 0, 24710, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.327561659668296, after, 16
5574, Figure 4.3 - average, 0, 24774, 2, 20, 0.12, 0.13971927568841744, 0.08480790690259843, 0.12000000000000002, 0.05517918735459561, NaN, 2.334017764796078, before, -
5574, Figure 4.3 - average, 0, 25279, 2, 20, 0.09, 0.05714285714285714, 0.031578947368421054, 0.09, 0.029199855803537254, NaN, 2.334017764796078, after, 13
5576, Figure 4.3 - average, 0, 25640, 2, 20, 0.12, 0.1919191919191919, 0.4152674129353234, 0.12, 0.08275364859901883, NaN, 2.328432549131024, before, -
5576, Figure 4.3 - average, 0, 26054, 2, 20, 0.1, 0.16103522645578722, 0.21305841924398625, 0.1, 0.047154677041562634, NaN, 2.328432549131024, after, 13
5564, Figure 4.3 - average, 0, 26498, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3273150850936504, before, -
5564, Figure 4.3 - average, 0, 26781, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3273150850936504, after, 16
5568, Figure 4.3 - average, 0, 27270, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3231165676412675, before, -
5570, Figure 4.3 - average, 0, 27877, 0, 20, 0.1, 0.046728971962616814, 0.02577319587628866, 0.1, 0.03210806495339678, NaN, 2.322956914998122, before, -
5568, Figure 4.3 - average, 0, 27721, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3231165676412675, after, 14
5570, Figure 4.3 - average, 0, 28279, 0, 20, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.322956914998122, after, 13
5582, Figure 4.3 - average, 0, 28522, 3, 30, 0.11, 0.21210891880263075, 0.20026455026455026, 0.11000000000000001, 0.0729704576951786, NaN, 2.3107673136649516, before, -
5582, Figure 4.3 - average, 0, 28853, 3, 30, 0.1, 0.11963036963036963, 0.3337765957446808, 0.1, 0.07352728782466338, NaN, 2.3107673136649516, after, 12
5554, Figure 4.3 - average, 0, 29720, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3255850213336617, before, -
5554, Figure 4.3 - average, 0, 29959, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3255850213336617, after, 11
5560, Figure 4.3 - average, 0, 31208, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3156912883578054, before, -
5560, Figure 4.3 - average, 0, 31448, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3156912883578054, after, 12
5562, Figure 4.3 - average, 0, 31813, 3, 30, 0.16, 0.2207103825136612, 0.1706919306184012, 0.16, 0.09964367103635301, NaN, 2.3145079081975726, before, -
5558, Figure 4.3 - average, 0, 31801, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.326653460155671, before, -
5578, Figure 4.3 - average, 0, 32038, 3, 30, 0.1, 0.09842171717171717, 0.0875, 0.1, 0.05032292502657273, NaN, 2.3255651963045882, before, -
5556, Figure 4.3 - average, 0, 31964, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3253296964459844, before, -
5562, Figure 4.3 - average, 0, 32060, 3, 30, 0.1, 0.09345794392523363, 0.05154639175257732, 0.1, 0.03210806495339678, NaN, 2.3145079081975726, after, 12
5558, Figure 4.3 - average, 0, 32166, 3, 30, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.326653460155671, after, 13
5556, Figure 4.3 - average, 0, 32285, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3253296964459844, after, 13
5584, Figure 4.3 - average, 0, 32433, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.304838088571962, before, -
5578, Figure 4.3 - average, 0, 32312, 3, 30, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.3255651963045882, after, 12
5584, Figure 4.3 - average, 0, 32729, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.304838088571962, after, 5
5566, Figure 4.3 - average, 0, 33127, 3, 30, 0.07, 0.14813011428957867, 0.16940966010733452, 0.06999999999999999, 0.05152213610564456, NaN, 2.3154920441072915, before, -
5566, Figure 4.3 - average, 0, 33381, 3, 30, 0.1, 0.09345794392523363, 0.05154639175257732, 0.1, 0.03210806495339678, NaN, 2.3154920441072915, after, 13
5580, Figure 4.3 - average, 0, 33867, 1, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3297876101186086, before, -
5580, Figure 4.3 - average, 0, 34173, 1, 30, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.3297876101186086, after, 15
5572, Figure 4.3 - average, 0, 34390, 1, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3134983718954594, before, -
5572, Figure 4.3 - average, 0, 34753, 1, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3134983718954594, after, 16
5576, Figure 4.3 - average, 0, 35432, 3, 30, 0.1, 0.1895424836601307, 0.16847826086956522, 0.1, 0.048735898710829374, NaN, 2.3326451227107268, before, -
5576, Figure 4.3 - average, 0, 35773, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3326451227107268, after, 13
5574, Figure 4.3 - average, 0, 37243, 3, 30, 0.1, 0.08979885057471264, 0.05411255411255411, 0.1, 0.03917574728167254, NaN, 2.3198919906350355, before, -
5574, Figure 4.3 - average, 0, 37692, 3, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3198919906350355, after, 13
5564, Figure 4.3 - average, 0, 38296, 1, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3190580223314408, before, -
5582, Figure 4.3 - average, 0, 38796, 4, 40, 0.14, 0.23405631659056317, 0.2636752136752137, 0.13999999999999999, 0.10607405458321986, NaN, 2.3173203604619834, before, -
5564, Figure 4.3 - average, 0, 38677, 1, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3190580223314408, after, 16
5582, Figure 4.3 - average, 0, 39118, 4, 40, 0.09, 0.08256880733944953, 0.045454545454545456, 0.09, 0.028603877677367766, NaN, 2.3173203604619834, after, 10
5568, Figure 4.3 - average, 0, 39403, 1, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.311631789674324, before, -
5570, Figure 4.3 - average, 0, 39617, 1, 30, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.3283442101481895, before, -
5554, Figure 4.3 - average, 0, 39815, 4, 40, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3292656337601083, before, -
5570, Figure 4.3 - average, 0, 39948, 1, 30, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.3283442101481895, after, 16
