node,environment,(unused),elapsedTime,epoch,iteration,accuracy,f1,precision,recall,gmeasure,mcc,score,before or after averaging,#peers included in current batch
5566, Figure 4.1 - average, 0, 35439, 5, 50, 0.12, 0.13779128672745694, 0.11471861471861472, 0.12000000000000002, 0.06574112594351786, NaN, 3.484730219852145, before, 8
5572, Figure 4.1 - average, 0, 35758, 4, 40, 0.09, 0.15102974828375285, 0.12217194570135748, 0.09, 0.05223217928653205, NaN, 3.3086353938753383, before, -
5566, Figure 4.1 - average, 0, 36124, 5, 50, 0.12, 0.1625, 0.13488372093023257, 0.12, 0.060689745276171304, NaN, 3.0716497146219264, before, -
5560, Figure 4.1 - average, 0, 37122, 5, 50, 0.11, 0.10808546292417259, 0.0656242596541104, 0.11000000000000001, 0.045534026057736335, NaN, 3.4335375855356687, before, 11
5560, Figure 4.1 - average, 0, 37835, 5, 50, 0.1, 0.09345794392523363, 0.05154639175257732, 0.1, 0.03210806495339678, NaN, 3.8292434297107683, before, -
5558, Figure 4.1 - average, 0, 38520, 5, 50, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.674130112549983, before, 8
5564, Figure 4.1 - average, 0, 38638, 5, 50, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.026505183646886, before, 11
5570, Figure 4.1 - average, 0, 38693, 5, 50, 0.03, 0.03252247488101533, 0.021708683473389355, 0.030000000000000006, 0.015756804448824498, NaN, 3.3916809912058037, before, 11
5568, Figure 4.1 - average, 0, 39133, 5, 50, 0.1, 0.09433962264150943, 0.052083333333333336, 0.1, 0.03227486121839514, NaN, 3.981938361832872, before, 10
5564, Figure 4.1 - average, 0, 39352, 5, 50, 0.1, 0.06472491909385114, 0.035842293906810034, 0.1, 0.032791291789197645, NaN, 3.8465559859050336, before, -
5558, Figure 4.1 - average, 0, 39460, 5, 50, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.816721771774464, before, -
5570, Figure 4.1 - average, 0, 39650, 5, 50, 0.06, 0.10049697298274148, 0.11698412698412698, 0.06, 0.03731797876106987, NaN, 3.339320768240586, before, -
5556, Figure 4.1 - average, 0, 39772, 5, 50, 0.13, 0.10824407659850699, 0.06709145427286356, 0.13, 0.057751223223797776, NaN, 3.4950721530117246, before, 10
5568, Figure 4.1 - average, 0, 39785, 5, 50, 0.13, 0.19239766081871346, 0.2058823529411765, 0.13, 0.07258398827596368, NaN, 3.844722759799197, before, -
5554, Figure 4.1 - average, 0, 40114, 5, 50, 0.1, 0.17977636398689031, 0.13362794612794612, 0.1, 0.0607434726586479, NaN, 4.176916114240885, before, 9
5556, Figure 4.1 - average, 0, 40499, 5, 50, 0.13, 0.14687500000000003, 0.12616279069767442, 0.13, 0.0706897452761713, NaN, 3.5308192461772796, before, -
5554, Figure 4.1 - average, 0, 40870, 5, 50, 0.14, 0.27639751552795033, 0.1937669376693767, 0.13999999999999999, 0.0686971629346275, NaN, 3.510827543187415, before, -
5566, Figure 4.1 - average, 0, 41402, 6, 60, 0.11, 0.17038102084831053, 0.218213058419244, 0.11000000000000001, 0.05036548353690231, NaN, 3.4034523191401966, before, 11
5562, Figure 4.1 - average, 0, 41876, 5, 50, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.7837279092229528, before, 8
5566, Figure 4.1 - average, 0, 42002, 6, 60, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.398840907626882, before, -
5572, Figure 4.1 - average, 0, 42681, 5, 50, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.4744641741523905, before, 8
5562, Figure 4.1 - average, 0, 42856, 5, 50, 0.09, 0.10742705570291777, 0.07535885167464115, 0.09, 0.0503391216399615, NaN, 3.493994787703414, before, -
5560, Figure 4.1 - average, 0, 43159, 6, 60, 0.03, 0.04649122807017544, 0.05757575757575758, 0.030000000000000006, 0.021927125065346182, NaN, 3.4790868803445845, before, 11
5572, Figure 4.1 - average, 0, 43637, 5, 50, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.710289971507482, before, -
5560, Figure 4.1 - average, 0, 43818, 6, 60, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.4963301685878925, before, -
5568, Figure 4.1 - average, 0, 45080, 6, 60, 0.16, 0.226010101010101, 0.15043290043290045, 0.16, 0.08270970448422035, NaN, 3.212501560883984, before, 10
5570, Figure 4.1 - average, 0, 45369, 6, 60, 0.11, 0.1619047619047619, 0.15263157894736842, 0.11000000000000001, 0.046586419849883466, NaN, 4.166729027529399, before, 10
5564, Figure 4.1 - average, 0, 45771, 6, 60, 0.09, 0.11253987240829345, 0.07828282828282829, 0.09, 0.043118170962038495, NaN, 3.299006126051281, before, 9
5568, Figure 4.1 - average, 0, 45904, 6, 60, 0.1, 0.10638297872340424, 0.05952380952380952, 0.1, 0.03450327796711771, NaN, 3.7911105712803783, before, -
5558, Figure 4.1 - average, 0, 46007, 6, 60, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.738481525178977, before, 11
5554, Figure 4.1 - average, 0, 46351, 6, 60, 0.05, 0.0512214342001576, 0.03051438535309503, 0.05, 0.02126313902715034, NaN, 3.879531760803011, before, 11
5564, Figure 4.1 - average, 0, 46525, 6, 60, 0.1, 0.0925925925925926, 0.05102040816326531, 0.1, 0.031943828249996996, NaN, 4.4327997414168205, before, -
5558, Figure 4.1 - average, 0, 46720, 6, 60, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.211546593331523, before, -
5556, Figure 4.1 - average, 0, 46733, 6, 60, 0.09, 0.08571428571428572, 0.04736842105263158, 0.09, 0.029199855803537254, NaN, 3.331835081429599, before, 8
5554, Figure 4.1 - average, 0, 47051, 6, 60, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.181580235442607, before, -
5570, Figure 4.1 - average, 0, 47166, 6, 60, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.5652095226026086, before, -
5556, Figure 4.1 - average, 0, 47431, 6, 60, 0.07, 0.07570207570207571, 0.05499438832772166, 0.06999999999999999, 0.03061647696024512, NaN, 4.18808192469427, before, -
5566, Figure 4.1 - average, 0, 48577, 7, 70, 0.11, 0.14682539682539683, 0.0867983367983368, 0.11000000000000001, 0.04296246783415081, NaN, 3.719413709348819, before, 9
5562, Figure 4.1 - average, 0, 48530, 6, 60, 0.1, 0.15004748338081672, 0.09082078678970373, 0.1, 0.041767869391926137, NaN, 3.858247848421488, before, 11
5566, Figure 4.1 - average, 0, 49240, 7, 70, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.526517330068682, before, -
5562, Figure 4.1 - average, 0, 49378, 6, 60, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.737611748768395, before, -
5560, Figure 4.1 - average, 0, 50292, 7, 70, 0.14, 0.16177908113391984, 0.10622710622710622, 0.13999999999999999, 0.06340836607566581, NaN, 3.527569779009209, before, 11
5572, Figure 4.1 - average, 0, 50798, 6, 60, 0.07, 0.07043650793650794, 0.04793906810035842, 0.06999999999999999, 0.03498760307256107, NaN, 3.537125803446625, before, 11
5560, Figure 4.1 - average, 0, 51013, 7, 70, 0.14, 0.26526315789473687, 0.19215686274509802, 0.13999999999999999, 0.06695958026561082, NaN, 3.27263598429985, before, -
5558, Figure 4.1 - average, 0, 51865, 7, 70, 0.05, 0.0810359231411863, 0.0483741469289442, 0.05, 0.0219875457506672, NaN, 2.9359859255538687, before, 5
5570, Figure 4.1 - average, 0, 52278, 7, 70, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.080221173417167, before, 6
5572, Figure 4.1 - average, 0, 52555, 6, 60, 0.1, 0.09523809523809525, 0.05263157894736842, 0.1, 0.03244428422615251, NaN, 3.8317144240081324, before, -
5564, Figure 4.1 - average, 0, 52660, 7, 70, 0.05, 0.0610917537746806, 0.038172043010752686, 0.05, 0.023606685398857186, NaN, 3.9736440968562325, before, 11
5558, Figure 4.1 - average, 0, 52565, 7, 70, 0.08, 0.14354066985645933, 0.08912655971479501, 0.08, 0.03726302466509608, NaN, 2.732857905290766, before, -
5568, Figure 4.1 - average, 0, 52601, 7, 70, 0.17, 0.2948717948717949, 0.1829044117647059, 0.16999999999999998, 0.07747943904861485, NaN, 3.816126355975612, before, 6
5570, Figure 4.1 - average, 0, 52883, 7, 70, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.0388682317309215, before, -
5564, Figure 4.1 - average, 0, 53352, 7, 70, 0.11, 0.17038102084831053, 0.218213058419244, 0.11000000000000001, 0.05036548353690231, NaN, 3.7314457110039165, before, -
5568, Figure 4.1 - average, 0, 53292, 7, 70, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.928306373865426, before, -
5554, Figure 4.1 - average, 0, 53468, 7, 70, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.182022932605114, before, 11
5556, Figure 4.1 - average, 0, 53619, 7, 70, 0.09, 0.06382978723404255, 0.03571428571428571, 0.09, 0.031052950170405942, NaN, 4.362632456252404, before, 11
5554, Figure 4.1 - average, 0, 54162, 7, 70, 0.11, 0.16255144032921812, 0.10852293246659443, 0.11000000000000001, 0.058423889607038995, NaN, 3.313063630063416, before, -
5566, Figure 4.1 - average, 0, 54292, 8, 80, 0.13, 0.2111111111111111, 0.1375, 0.13, 0.0565685424949238, NaN, 4.44423761017828, before, 11
5556, Figure 4.1 - average, 0, 54537, 7, 70, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 3.320301905483948, before, -
5566, Figure 4.1 - average, 0, 54949, 9, 80, 0.13, 0.2111111111111111, 0.1375, 0.13, 0.0565685424949238, NaN, 4.44423761017828, before, -
5560, Figure 4.1 - average, 0, 56993, 8, 80, 0.1, 0.09433962264150943, 0.052083333333333336, 0.1, 0.03227486121839514, NaN, 3.9697513736839847, before, 11
5562, Figure 4.1 - average, 0, 57020, 7, 70, 0.08, 0.11626997702947069, 0.12466451959205582, 0.07999999999999999, 0.04473880412415017, NaN, 3.5613808607921236, before, 11
5560, Figure 4.1 - average, 0, 57702, 9, 80, 0.1, 0.09433962264150943, 0.052083333333333336, 0.1, 0.03227486121839514, NaN, 3.9697513736839847, before, -
5558, Figure 4.1 - average, 0, 57822, 8, 80, 0.1, 0.09523809523809525, 0.05263157894736842, 0.1, 0.03244428422615251, NaN, 4.225084084847921, before, 10
5562, Figure 4.1 - average, 0, 57948, 7, 70, 0.07, 0.10320512820512821, 0.0926908340701444, 0.06999999999999999, 0.0383937601963235, NaN, 3.595030570355166, before, -
5558, Figure 4.1 - average, 0, 58398, 9, 80, 0.1, 0.09523809523809525, 0.05263157894736842, 0.1, 0.03244428422615251, NaN, 4.225084084847921, before, -
5564, Figure 4.1 - average, 0, 58467, 8, 80, 0.08, 0.07631205673758866, 0.049999999999999996, 0.07999999999999999, 0.032317260386259664, NaN, 3.5355105722235747, before, 9
5570, Figure 4.1 - average, 0, 58644, 8, 80, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.5426194171748646, before, 11
