node,environment,(unused),elapsedTime,epoch,iteration,accuracy,f1,precision,recall,gmeasure,mcc,score,before or after averaging,#peers included in current batch
5574, Figure 4.3 - average, 0, 162, 0, 0, 0.08, 0.13719708971425218, 0.12140804597701149, 0.08, 0.05917856929281976, NaN, 3.1605805195682297, before, -
5568, Figure 4.3 - average, 0, 153, 0, 0, 0.13, 0.15713196033562166, 0.11613876319758672, 0.13, 0.06061145760771265, NaN, 1.9355847307185428, before, -
5570, Figure 4.3 - average, 0, 148, 0, 0, 0.15, 0.1494229708515423, 0.14173789173789172, 0.15, 0.10245141970260616, NaN, 3.8168474085371447, before, -
5560, Figure 4.3 - average, 0, 137, 0, 0, 0.13, 0.21597201981929467, 0.13105963105963106, 0.13, 0.05786652516108565, NaN, 2.454448734399289, before, -
5554, Figure 4.3 - average, 0, 156, 0, 0, 0.03, 0.025302325581395353, 0.01606060606060606, 0.030000000000000006, 0.015504818825631806, NaN, 4.384234022117101, before, -
5564, Figure 4.3 - average, 0, 150, 0, 0, 0.19, 0.19831871345029242, 0.18833943833943834, 0.19, 0.13228180981293275, NaN, 3.065160383998062, before, -
5580, Figure 4.3 - average, 0, 155, 0, 0, 0.17, 0.20416666666666666, 0.15342657342657345, 0.16999999999999998, 0.11207743240203734, NaN, 3.0287398224156084, before, -
5572, Figure 4.3 - average, 0, 152, 0, 0, 0.13, 0.07320127504553733, 0.048359728506787325, 0.12999999999999998, 0.06998060367242581, NaN, 3.7821770097064777, before, -
5576, Figure 4.3 - average, 0, 157, 0, 0, 0.13, 0.12535033942591786, 0.10799575085289372, 0.12999999999999998, 0.08486519657003702, NaN, 2.6546529347032495, before, -
5556, Figure 4.3 - average, 0, 174, 0, 0, 0.03, 0.03897309586964759, 0.05989974937343358, 0.030000000000000006, 0.03128568377650191, NaN, 2.94180804874322, before, -
5584, Figure 4.3 - average, 0, 195, 0, 0, 0.14, 0.1276887871853547, 0.11327913279132791, 0.13999999999999999, 0.0770852169240573, NaN, 2.5018407016611994, before, -
5578, Figure 4.3 - average, 0, 159, 0, 0, 0.16, 0.22480945655354942, 0.16262879420774157, 0.16, 0.08343576180934101, NaN, 2.8162947526936346, before, -
5582, Figure 4.3 - average, 0, 217, 0, 0, 0.13, 0.11733333333333333, 0.08153846153846153, 0.12999999999999998, 0.06988266579053862, NaN, 2.7119088740532904, before, -
5566, Figure 4.3 - average, 0, 201, 0, 0, 0.08, 0.06611212416423118, 0.04921004921004921, 0.07999999999999999, 0.0464279253720364, NaN, 3.0939685534455603, before, -
5574, Figure 4.3 - average, 0, 460, 0, 0, 0.08, 0.13719708971425218, 0.12140804597701149, 0.08, 0.05917856929281976, NaN, 3.1605805195682297, after, 1
5558, Figure 4.3 - average, 0, 377, 0, 0, 0.12, 0.06516897081413212, 0.052590266875981166, 0.12000000000000002, 0.0590338271084184, NaN, 2.7984371905234933, before, -
5568, Figure 4.3 - average, 0, 513, 0, 0, 0.13, 0.15713196033562166, 0.11613876319758672, 0.13, 0.06061145760771265, NaN, 1.9355847307185428, after, 1
5560, Figure 4.3 - average, 0, 482, 0, 0, 0.13, 0.21597201981929467, 0.13105963105963106, 0.13, 0.05786652516108565, NaN, 2.454448734399289, after, 1
5564, Figure 4.3 - average, 0, 481, 0, 0, 0.19, 0.19831871345029242, 0.18833943833943834, 0.19, 0.13228180981293275, NaN, 3.065160383998062, after, 1
5562, Figure 4.3 - average, 0, 277, 0, 0, 0.1, 0.07782745487663521, 0.052571753339016765, 0.1, 0.05510939580829173, NaN, 3.0942460195865475, before, -
5576, Figure 4.3 - average, 0, 491, 0, 0, 0.13, 0.12535033942591786, 0.10799575085289372, 0.12999999999999998, 0.08486519657003702, NaN, 2.6546529347032495, after, 1
5584, Figure 4.3 - average, 0, 601, 0, 0, 0.14, 0.1276887871853547, 0.11327913279132791, 0.13999999999999999, 0.0770852169240573, NaN, 2.5018407016611994, after, 1
5572, Figure 4.3 - average, 0, 559, 0, 0, 0.13, 0.07320127504553733, 0.048359728506787325, 0.12999999999999998, 0.06998060367242581, NaN, 3.7821770097064777, after, 1
5570, Figure 4.3 - average, 0, 517, 0, 0, 0.15, 0.1494229708515423, 0.14173789173789172, 0.15, 0.10245141970260616, NaN, 3.8168474085371447, after, 1
5580, Figure 4.3 - average, 0, 556, 0, 0, 0.17, 0.20416666666666666, 0.15342657342657345, 0.16999999999999998, 0.11207743240203734, NaN, 3.0287398224156084, after, 1
5554, Figure 4.3 - average, 0, 548, 0, 0, 0.03, 0.025302325581395353, 0.01606060606060606, 0.030000000000000006, 0.015504818825631806, NaN, 4.384234022117101, after, 1
5556, Figure 4.3 - average, 0, 567, 0, 0, 0.03, 0.03897309586964759, 0.05989974937343358, 0.030000000000000006, 0.03128568377650191, NaN, 2.94180804874322, after, 1
5578, Figure 4.3 - average, 0, 570, 0, 0, 0.16, 0.22480945655354942, 0.16262879420774157, 0.16, 0.08343576180934101, NaN, 2.8162947526936346, after, 1
5566, Figure 4.3 - average, 0, 697, 0, 0, 0.08, 0.06611212416423118, 0.04921004921004921, 0.07999999999999999, 0.0464279253720364, NaN, 3.0939685534455603, after, 1
5582, Figure 4.3 - average, 0, 619, 0, 0, 0.13, 0.11733333333333333, 0.08153846153846153, 0.12999999999999998, 0.06988266579053862, NaN, 2.7119088740532904, after, 1
5558, Figure 4.3 - average, 0, 733, 0, 0, 0.12, 0.06516897081413212, 0.052590266875981166, 0.12000000000000002, 0.0590338271084184, NaN, 2.7984371905234933, after, 1
5562, Figure 4.3 - average, 0, 776, 0, 0, 0.1, 0.07782745487663521, 0.052571753339016765, 0.1, 0.05510939580829173, NaN, 3.0942460195865475, after, 1
5566, Figure 4.3 - average, 0, 11576, 1, 10, 0.11, 0.14915397053130197, 0.1027909798766306, 0.11000000000000001, 0.05563939886867686, NaN, 2.3317723892899336, before, -
5582, Figure 4.3 - average, 0, 11726, 1, 10, 0.1, 0.1206060606060606, 0.3666666666666667, 0.1, 0.061622776601683804, NaN, 2.310548310782513, before, -
5566, Figure 4.3 - average, 0, 11807, 1, 10, 0.14, 0.10738636363636363, 0.06710239651416121, 0.13999999999999999, 0.06808603392210029, NaN, 2.3317723892899336, after, 12
5582, Figure 4.3 - average, 0, 11989, 1, 10, 0.16, 0.13845665290568435, 0.08440018966334756, 0.16, 0.07307790552377173, NaN, 2.310548310782513, after, 12
5562, Figure 4.3 - average, 0, 11898, 1, 10, 0.13, 0.1605603779973528, 0.2724567099567099, 0.13, 0.08628037757500946, NaN, 2.3171607572569943, before, -
5562, Figure 4.3 - average, 0, 12208, 1, 10, 0.18, 0.155528918189991, 0.0950376606114311, 0.18, 0.08207883610174871, NaN, 2.3171607572569943, after, 9
