environment, simulationIndex, elapsedTime, epoch, iteration, accuracy, f1, precision, recall, gmeasure, mcc, score, before or after averaging, #peers included in current batch, before or after averaging, #peers included in current batch
Figure MinBound MNIST - average - transfer, 0, 1842, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
Figure MinBound MNIST - average - transfer, 0, 1994, 0, 0, 0.16, 0.2425133689839572, 0.24836309523809524, 0.16, 0.10983865420361985, NaN, 2.302585220336914, after, 0
Figure MinBound MNIST - average - transfer, 0, 2298, 0, 10, 0.31, 0.38639861539021203, 0.6317733990147785, 0.30999999999999994, 0.3139997637954839, NaN, 1.9348239461987262, before, 0
Figure MinBound MNIST - average - transfer, 0, 2408, 0, 10, 0.36, 0.42740907196113004, 0.6552769679300291, 0.36, 0.3454019890441963, NaN, 1.4002802932881768, after, 0
Figure MinBound MNIST - average - transfer, 0, 2642, 0, 20, 0.73, 0.7173227103433053, 0.7743756243756245, 0.73, 0.7338066793041237, 0.7075909335463827, 1.6368315488824192, before, 0
Figure MinBound MNIST - average - transfer, 0, 2760, 0, 20, 0.73, 0.7173227103433053, 0.7743756243756245, 0.73, 0.7338066793041237, 0.7075909335463827, 1.6368315488824192, after, 0
Figure MinBound MNIST - average - transfer, 0, 2905, 1, 30, 0.84, 0.8408248785957765, 0.8537878787878789, 0.8400000000000001, 0.8438455618179251, 0.8267655145920522, 0.7790278899334772, before, 0
Figure MinBound MNIST - average - transfer, 0, 3003, 1, 30, 0.84, 0.8403810813556406, 0.8557109557109557, 0.8400000000000001, 0.8441007569527266, 0.8272187779770125, 0.9033660740470674, after, 0
Figure MinBound MNIST - average - transfer, 0, 3154, 1, 40, 0.84, 0.8369643806485912, 0.8486507936507938, 0.8399999999999999, 0.8406300463074082, 0.823850619560376, 0.8927697468260887, before, 0
Figure MinBound MNIST - average - transfer, 0, 3224, 1, 40, 0.85, 0.8469059011164276, 0.8583730158730158, 0.85, 0.8505315574876985, 0.8348590084746217, 0.5879745530090772, after, 0
Figure MinBound MNIST - average - transfer, 0, 3354, 2, 50, 0.87, 0.8693912812333865, 0.8906204906204905, 0.8699999999999999, 0.8747984424604981, 0.8616532291041196, 0.49993483537340155, before, 0
Figure MinBound MNIST - average - transfer, 0, 3423, 2, 50, 0.87, 0.8693912812333865, 0.8906204906204905, 0.8699999999999999, 0.8747984424604981, 0.8616532291041196, 0.5327104328222291, after, 0
Figure MinBound MNIST - average - transfer, 0, 3623, 2, 60, 0.86, 0.859534821903243, 0.8799999999999999, 0.86, 0.8647074668394916, 0.8504430022625511, 0.4676173380943743, before, 0
Figure MinBound MNIST - average - transfer, 0, 3678, 2, 60, 0.86, 0.859534821903243, 0.8799999999999999, 0.86, 0.8647074668394916, 0.8504430022625511, 0.31559032959216077, after, 0
Figure MinBound MNIST - average - transfer, 0, 3794, 3, 70, 0.88, 0.8765329544896108, 0.888917748917749, 0.8800000000000001, 0.8804756088187962, 0.868201463476678, 0.3377870175900229, before, 0
Figure MinBound MNIST - average - transfer, 0, 3849, 3, 70, 0.88, 0.8765329544896108, 0.888917748917749, 0.8800000000000001, 0.8804756088187962, 0.868201463476678, 0.33481526814012885, after, 0
Figure MinBound MNIST - average - transfer, 0, 3972, 3, 80, 0.87, 0.866324992516943, 0.8735606060606061, 0.8700000000000001, 0.8690394003959188, 0.855286925621851, 0.3015097510044456, before, 0
Figure MinBound MNIST - average - transfer, 0, 4027, 3, 80, 0.88, 0.8782130459839438, 0.885909090909091, 0.8800000000000001, 0.8805716211296885, 0.8678122389441898, 0.2944499482307583, after, 0
Figure MinBound MNIST - average - transfer, 0, 4146, 4, 90, 0.89, 0.8891935537130046, 0.9078321678321677, 0.8900000000000002, 0.8940078737410548, 0.8829046720727373, 0.16225391668361655, before, 0
Figure MinBound MNIST - average - transfer, 0, 4205, 4, 90, 0.89, 0.8891935537130046, 0.9078321678321677, 0.8900000000000002, 0.8940078737410548, 0.8829046720727373, 0.24734473296572365, after, 0
Figure MinBound MNIST - average - transfer, 0, 4325, 4, 100, 0.89, 0.8891935537130046, 0.9078321678321677, 0.8900000000000002, 0.8940078737410548, 0.8829046720727373, 0.2949003705244655, before, 0
Figure MinBound MNIST - average - transfer, 0, 4390, 4, 100, 0.89, 0.8891935537130046, 0.9078321678321677, 0.8900000000000002, 0.8940078737410548, 0.8829046720727373, 0.18799151315949164, after, 0
Figure MinBound MNIST - average - transfer, 0, 4527, 5, 110, 0.89, 0.8891935537130046, 0.9078321678321677, 0.8900000000000002, 0.8940078737410548, 0.8829046720727373, 0.1944355851965492, before, 0
Figure MinBound MNIST - average - transfer, 0, 4590, 5, 110, 0.89, 0.8891935537130046, 0.9078321678321677, 0.8900000000000002, 0.8940078737410548, 0.8829046720727373, 0.13788458958421362, after, 0
Figure MinBound MNIST - average - transfer, 0, 4714, 5, 120, 0.89, 0.8906985416731008, 0.9078321678321677, 0.89, 0.8947885987652541, 0.8835360267400263, 0.21681523317669077, before, 0
Figure MinBound MNIST - average - transfer, 0, 4777, 5, 120, 0.89, 0.8906985416731008, 0.9078321678321677, 0.89, 0.8947885987652541, 0.8835360267400263, 0.14796234921016221, after, 0
Figure MinBound MNIST - average - transfer, 0, 4895, 6, 130, 0.9, 0.8996671753785765, 0.911165501165501, 0.9, 0.9026101458413514, 0.8922117717424731, 0.11046522642967407, before, 0
Figure MinBound MNIST - average - transfer, 0, 4952, 6, 130, 0.9, 0.8996671753785765, 0.911165501165501, 0.9, 0.9026101458413514, 0.8922117717424731, 0.1539665112976587, after, 0
Figure MinBound MNIST - average - transfer, 0, 5102, 6, 140, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.13841639803106376, before, 0
Figure MinBound MNIST - average - transfer, 0, 5191, 6, 140, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.0879196936287316, after, 0
Figure MinBound MNIST - average - transfer, 0, 5336, 7, 150, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.12471031707817076, before, 0
Figure MinBound MNIST - average - transfer, 0, 5393, 7, 150, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.07298710499242261, after, 0
Figure MinBound MNIST - average - transfer, 0, 5520, 7, 160, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.15553943948389642, before, 0
Figure MinBound MNIST - average - transfer, 0, 5578, 7, 160, 0.9, 0.9004990640594356, 0.9142424242424243, 0.9, 0.9037955004571387, 0.8934519318866471, 0.10842957526842895, after, 0
Figure MinBound MNIST - average - transfer, 0, 5701, 8, 170, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.10455605361556138, before, 0
Figure MinBound MNIST - average - transfer, 0, 5758, 8, 170, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.10673145377872985, after, 0
Figure MinBound MNIST - average - transfer, 0, 5879, 8, 180, 0.91, 0.9104982152350575, 0.9203030303030303, 0.9100000000000001, 0.9128195497093479, 0.903368090307555, 0.14752169048945363, before, 0
Figure MinBound MNIST - average - transfer, 0, 5935, 8, 180, 0.91, 0.9104982152350575, 0.9203030303030303, 0.9100000000000001, 0.9128195497093479, 0.903368090307555, 0.06189838231878696, after, 0
Figure MinBound MNIST - average - transfer, 0, 6049, 9, 190, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.10956064312936305, before, 0
Figure MinBound MNIST - average - transfer, 0, 6118, 9, 190, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.0766765424087589, after, 0
Figure MinBound MNIST - average - transfer, 0, 6240, 9, 200, 0.92, 0.9201556922609555, 0.9275757575757577, 0.9200000000000002, 0.9219681532747603, 0.913518010905799, 0.09271476448252543, before, 0
Figure MinBound MNIST - average - transfer, 0, 6347, 9, 200, 0.92, 0.9201556922609555, 0.9275757575757577, 0.9200000000000002, 0.9219681532747603, 0.913518010905799, 0.0940833211897649, after, 0
Figure MinBound MNIST - average - transfer, 0, 6467, 10, 210, 0.92, 0.9201556922609555, 0.9275757575757577, 0.9200000000000002, 0.9219681532747603, 0.913518010905799, 0.11744609400693719, before, 0
Figure MinBound MNIST - average - transfer, 0, 6539, 10, 210, 0.92, 0.9201556922609555, 0.9275757575757577, 0.9200000000000002, 0.9219681532747603, 0.913518010905799, 0.06307325730790027, after, 0
Figure MinBound MNIST - average - transfer, 0, 6693, 10, 220, 0.93, 0.9297478544846968, 0.9351515151515152, 0.93, 0.9311589894767407, 0.9237203600775702, 0.10257505519222733, before, 0
Figure MinBound MNIST - average - transfer, 0, 6755, 10, 220, 0.93, 0.9297478544846968, 0.9351515151515152, 0.93, 0.9311589894767407, 0.9237203600775702, 0.11603643268329564, after, 0
Figure MinBound MNIST - average - transfer, 0, 6876, 10, 230, 0.92, 0.9194023829627544, 0.9278787878787877, 0.9200000000000002, 0.921659280169804, 0.9132912165737326, 0.05031143898214637, before, 0
Figure MinBound MNIST - average - transfer, 0, 6927, 10, 230, 0.92, 0.9194023829627544, 0.9278787878787877, 0.9200000000000002, 0.921659280169804, 0.9132912165737326, 0.05031143898214637, after, 0
Figure MinBound MNIST - average - transfer, 0, 7053, 11, 240, 0.92, 0.9194023829627544, 0.9278787878787877, 0.9200000000000002, 0.921659280169804, 0.9132912165737326, 0.09278831083908372, before, 0
Figure MinBound MNIST - average - transfer, 0, 7114, 11, 240, 0.92, 0.9194023829627544, 0.9278787878787877, 0.9200000000000002, 0.921659280169804, 0.9132912165737326, 0.0478887950381035, after, 0
Figure MinBound MNIST - average - transfer, 0, 7234, 11, 250, 0.92, 0.9194023829627544, 0.9278787878787877, 0.9200000000000002, 0.921659280169804, 0.9132912165737326, 0.07921337829899941, before, 0
Figure MinBound MNIST - average - transfer, 0, 7300, 11, 250, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.05311094655122602, after, 0
Figure MinBound MNIST - average - transfer, 0, 7430, 12, 260, 0.9, 0.9004990640594356, 0.9142424242424243, 0.9, 0.9037955004571387, 0.8934519318866471, 0.08243001332961071, before, 0
Figure MinBound MNIST - average - transfer, 0, 7499, 12, 260, 0.91, 0.9098102207390134, 0.9203030303030303, 0.9100000000000001, 0.9124684439678237, 0.9030888674019613, 0.0680060708252222, after, 0
Figure MinBound MNIST - average - transfer, 0, 7625, 12, 270, 0.91, 0.9100912262831766, 0.9218181818181816, 0.9099999999999999, 0.9129863366591188, 0.9036542810584185, 0.05744452465994087, before, 0
Figure MinBound MNIST - average - transfer, 0, 7687, 12, 270, 0.91, 0.9100912262831766, 0.9218181818181816, 0.9099999999999999, 0.9129863366591188, 0.9036542810584185, 0.06447106366158906, after, 0
